,value,unit,serialNumber
2020-10-21 13:25:01+00:00,20,%,00158D000192D255
2020-10-21 13:30:59+00:00,27,%,00158D000192D255
2020-10-21 13:40:01+00:00,27,%,00158D000192D255
2020-10-21 13:43:03+00:00,22,%,00158D000192D255
2020-10-21 13:55:01+00:00,22,%,00158D000192D255
2020-10-21 13:59:08+00:00,18,%,00158D000192D255
2020-10-21 14:10:01+00:00,18,%,00158D000192D255
2020-10-21 14:15:16+00:00,23,%,00158D000192D255
2020-10-21 14:25:01+00:00,23,%,00158D000192D255
2020-10-21 14:33:30+00:00,18,%,00158D000192D255
2020-10-21 14:40:01+00:00,18,%,00158D000192D255
2020-10-21 14:55:01+00:00,18,%,00158D000192D255
2020-10-21 15:07:36+00:00,25,%,00158D000192D255
2020-10-21 15:09:44+00:00,20,%,00158D000192D255
2020-10-21 15:10:01+00:00,20,%,00158D000192D255
2020-10-21 15:14:05+00:00,20,%,00158D000192D255
2020-10-21 15:14:49+00:00,20,%,00158D000192D255
2020-10-21 15:15:32+00:00,20,%,00158D000192D255
2020-10-21 15:16:45+00:00,20,%,00158D000192D255
2020-10-21 15:18:29+00:00,20,%,00158D000192D255
2020-10-21 15:19:42+00:00,20,%,00158D000192D255
2020-10-21 15:24:27+00:00,20,%,00158D000192D255
2020-10-21 15:32:47+00:00,20,%,00158D000192D255
2020-10-21 15:35:02+00:00,20,%,00158D000192D255
2020-10-21 15:42:21+00:00,20,%,00158D000192D255
2020-10-21 15:43:34+00:00,20,%,00158D000192D255
2020-10-21 15:45:26+00:00,20,%,00158D000192D255
2020-10-21 15:47:23+00:00,0,%,00158D000192D255
2020-10-21 15:49:41+00:00,0,%,00158D000192D255
2020-10-21 15:56:29+00:00,0,%,00158D000192D255
2020-10-21 15:58:43+00:00,0,%,00158D000192D255
2020-10-21 15:59:56+00:00,0,%,00158D000192D255
2020-10-21 16:05:43+00:00,0,%,00158D000192D255
2020-10-21 16:13:00+00:00,0,%,00158D000192D255
2020-10-21 16:18:51+00:00,0,%,00158D000192D255
2020-10-21 16:19:34+00:00,0,%,00158D000192D255
2020-10-21 16:20:17+00:00,0,%,00158D000192D255
2020-10-21 16:21:00+00:00,0,%,00158D000192D255
2020-10-21 16:22:13+00:00,0,%,00158D000192D255
2020-10-21 16:25:27+00:00,0,%,00158D000192D255
2020-10-21 16:27:41+00:00,0,%,00158D000192D255
2020-10-21 16:30:25+00:00,0,%,00158D000192D255
2020-10-21 16:32:41+00:00,0,%,00158D000192D255
2020-10-21 16:47:41+00:00,0,%,00158D000192D255
2020-10-21 17:02:41+00:00,0,%,00158D000192D255
2020-10-21 17:17:41+00:00,0,%,00158D000192D255
2020-10-21 17:32:41+00:00,0,%,00158D000192D255
2020-10-21 17:47:41+00:00,0,%,00158D000192D255
2020-10-21 18:02:41+00:00,0,%,00158D000192D255
2020-10-21 18:17:41+00:00,0,%,00158D000192D255
2020-10-21 18:32:42+00:00,0,%,00158D000192D255
2020-10-21 18:47:42+00:00,0,%,00158D000192D255
2020-10-21 19:02:42+00:00,0,%,00158D000192D255
2020-10-21 19:17:42+00:00,0,%,00158D000192D255
2020-10-21 19:32:42+00:00,0,%,00158D000192D255
2020-10-21 19:47:42+00:00,0,%,00158D000192D255
2020-10-21 20:02:42+00:00,0,%,00158D000192D255
2020-10-21 20:17:42+00:00,0,%,00158D000192D255
2020-10-21 20:32:42+00:00,0,%,00158D000192D255
2020-10-21 20:47:42+00:00,0,%,00158D000192D255
2020-10-21 21:02:42+00:00,0,%,00158D000192D255
2020-10-21 21:17:42+00:00,0,%,00158D000192D255
2020-10-21 21:32:42+00:00,0,%,00158D000192D255
2020-10-21 21:47:42+00:00,0,%,00158D000192D255
2020-10-21 21:56:59+00:00,4,%,00158D000192D255
2020-10-21 22:02:42+00:00,4,%,00158D000192D255
2020-10-21 22:17:42+00:00,4,%,00158D000192D255
2020-10-21 22:32:42+00:00,4,%,00158D000192D255
2020-10-21 22:47:42+00:00,4,%,00158D000192D255
2020-10-21 22:57:31+00:00,10,%,00158D000192D255
2020-10-21 23:02:42+00:00,10,%,00158D000192D255
2020-10-21 23:17:42+00:00,10,%,00158D000192D255
2020-10-21 23:32:42+00:00,10,%,00158D000192D255
2020-10-21 23:47:42+00:00,10,%,00158D000192D255
2020-10-22 00:02:42+00:00,10,%,00158D000192D255
2020-10-22 00:04:00+00:00,15,%,00158D000192D255
2020-10-22 00:17:42+00:00,15,%,00158D000192D255
2020-10-22 00:32:42+00:00,15,%,00158D000192D255
2020-10-22 00:47:42+00:00,15,%,00158D000192D255
2020-10-22 01:00:28+00:00,19,%,00158D000192D255
2020-10-22 01:02:42+00:00,19,%,00158D000192D255
2020-10-22 01:17:42+00:00,19,%,00158D000192D255
2020-10-22 01:32:40+00:00,23,%,00158D000192D255
2020-10-22 01:32:42+00:00,23,%,00158D000192D255
2020-10-22 01:47:42+00:00,23,%,00158D000192D255
2020-10-22 02:02:42+00:00,23,%,00158D000192D255
2020-10-22 02:15:03+00:00,28,%,00158D000192D255
2020-10-22 02:17:42+00:00,28,%,00158D000192D255
2020-10-22 02:24:37+00:00,28,%,00158D000192D255
2020-10-22 02:27:22+00:00,28,%,00158D000192D255
2020-10-22 02:42:22+00:00,28,%,00158D000192D255
2020-10-22 02:57:22+00:00,28,%,00158D000192D255
2020-10-22 03:12:22+00:00,28,%,00158D000192D255
2020-10-22 03:13:32+00:00,24,%,00158D000192D255
2020-10-22 03:17:35+00:00,19,%,00158D000192D255
2020-10-22 03:21:37+00:00,16,%,00158D000192D255
2020-10-22 03:25:38+00:00,12,%,00158D000192D255
2020-10-22 03:27:22+00:00,12,%,00158D000192D255
2020-10-22 03:29:39+00:00,9,%,00158D000192D255
2020-10-22 03:33:42+00:00,5,%,00158D000192D255
2020-10-22 03:42:22+00:00,5,%,00158D000192D255
2020-10-22 03:43:46+00:00,1,%,00158D000192D255
2020-10-22 03:57:22+00:00,1,%,00158D000192D255
2020-10-22 04:12:22+00:00,1,%,00158D000192D255
2020-10-22 04:27:23+00:00,1,%,00158D000192D255
2020-10-22 04:42:23+00:00,1,%,00158D000192D255
2020-10-22 04:46:16+00:00,5,%,00158D000192D255
2020-10-22 04:57:23+00:00,5,%,00158D000192D255
2020-10-22 05:12:20+00:00,66,%,00158D000192D255
2020-10-22 05:12:23+00:00,66,%,00158D000192D255
2020-10-22 05:16:33+00:00,60,%,00158D000192D255
2020-10-22 05:22:34+00:00,56,%,00158D000192D255
2020-10-22 05:27:23+00:00,56,%,00158D000192D255
2020-10-22 05:31:47+00:00,100,%,00158D000192D255
2020-10-22 05:31:58+00:00,52,%,00158D000192D255
2020-10-22 05:36:42+00:00,48,%,00158D000192D255
2020-10-22 05:42:23+00:00,48,%,00158D000192D255
2020-10-22 05:42:44+00:00,44,%,00158D000192D255
2020-10-22 05:52:48+00:00,39,%,00158D000192D255
2020-10-22 05:57:23+00:00,39,%,00158D000192D255
2020-10-22 06:00:49+00:00,35,%,00158D000192D255
2020-10-22 06:08:56+00:00,30,%,00158D000192D255
2020-10-22 06:12:23+00:00,30,%,00158D000192D255
2020-10-22 06:18:57+00:00,25,%,00158D000192D255
2020-10-22 06:27:23+00:00,25,%,00158D000192D255
2020-10-22 06:29:02+00:00,20,%,00158D000192D255
2020-10-22 06:33:09+00:00,20,%,00158D000192D255
2020-10-22 06:37:11+00:00,16,%,00158D000192D255
2020-10-22 06:42:23+00:00,16,%,00158D000192D255
2020-10-22 06:57:23+00:00,16,%,00158D000192D255
2020-10-22 07:01:17+00:00,12,%,00158D000192D255
2020-10-22 07:12:23+00:00,12,%,00158D000192D255
2020-10-22 07:27:23+00:00,12,%,00158D000192D255
2020-10-22 07:29:34+00:00,18,%,00158D000192D255
2020-10-22 07:42:23+00:00,18,%,00158D000192D255
2020-10-22 07:57:23+00:00,18,%,00158D000192D255
2020-10-22 07:57:46+00:00,13,%,00158D000192D255
2020-10-22 08:11:57+00:00,9,%,00158D000192D255
2020-10-22 08:12:23+00:00,9,%,00158D000192D255
2020-10-22 08:27:23+00:00,9,%,00158D000192D255
2020-10-22 08:30:03+00:00,5,%,00158D000192D255
2020-10-22 08:42:23+00:00,5,%,00158D000192D255
2020-10-22 08:57:23+00:00,5,%,00158D000192D255
2020-10-22 08:58:12+00:00,2,%,00158D000192D255
2020-10-22 09:12:23+00:00,2,%,00158D000192D255
2020-10-22 09:27:23+00:00,2,%,00158D000192D255
2020-10-22 09:42:23+00:00,2,%,00158D000192D255
2020-10-22 09:54:42+00:00,6,%,00158D000192D255
2020-10-22 09:57:23+00:00,6,%,00158D000192D255
2020-10-22 10:12:23+00:00,6,%,00158D000192D255
2020-10-22 10:23:34+00:00,6,%,00158D000192D255
2020-10-22 10:38:34+00:00,6,%,00158D000192D255
2020-10-22 10:44:28+00:00,6,%,00158D000192D255
2020-10-22 10:50:14+00:00,6,%,00158D000192D255
2020-10-22 10:52:02+00:00,6,%,00158D000192D255
2020-10-22 11:07:02+00:00,6,%,00158D000192D255
2020-10-22 11:22:02+00:00,6,%,00158D000192D255
2020-10-22 11:23:07+00:00,6,%,00158D000192D255
2020-10-22 11:29:23+00:00,6,%,00158D000192D255
2020-10-22 11:29:25+00:00,11,%,00158D000192D255
2020-10-22 11:30:08+00:00,11,%,00158D000192D255
2020-10-22 11:32:22+00:00,11,%,00158D000192D255
2020-10-22 11:47:22+00:00,11,%,00158D000192D255
2020-10-22 11:53:35+00:00,17,%,00158D000192D255
2020-10-22 12:02:22+00:00,17,%,00158D000192D255
2020-10-22 12:17:22+00:00,17,%,00158D000192D255
2020-10-22 12:27:54+00:00,22,%,00158D000192D255
2020-10-22 12:32:22+00:00,22,%,00158D000192D255
2020-10-22 12:47:22+00:00,22,%,00158D000192D255
2020-10-22 12:52:07+00:00,16,%,00158D000192D255
2020-10-22 13:02:22+00:00,16,%,00158D000192D255
2020-10-22 13:10:16+00:00,13,%,00158D000192D255
2020-10-22 13:17:22+00:00,13,%,00158D000192D255
2020-10-22 13:28:44+00:00,13,%,00158D000192D255
2020-10-22 13:32:30+00:00,13,%,00158D000192D255
2020-10-22 13:47:30+00:00,13,%,00158D000192D255
2020-10-22 14:02:30+00:00,13,%,00158D000192D255
2020-10-22 14:10:47+00:00,18,%,00158D000192D255
2020-10-22 14:17:30+00:00,18,%,00158D000192D255
2020-10-22 14:30:54+00:00,24,%,00158D000192D255
2020-10-22 14:32:30+00:00,24,%,00158D000192D255
2020-10-22 14:45:01+00:00,20,%,00158D000192D255
2020-10-22 14:47:30+00:00,20,%,00158D000192D255
2020-10-22 15:02:30+00:00,20,%,00158D000192D255
2020-10-22 15:17:30+00:00,20,%,00158D000192D255
2020-10-22 15:30:27+00:00,0,%,00158D000192D255
2020-10-22 15:32:30+00:00,0,%,00158D000192D255
2020-10-22 15:47:30+00:00,0,%,00158D000192D255
2020-10-22 16:02:30+00:00,0,%,00158D000192D255
2020-10-22 16:17:30+00:00,0,%,00158D000192D255
2020-10-22 16:32:30+00:00,0,%,00158D000192D255
2020-10-22 16:47:30+00:00,0,%,00158D000192D255
2020-10-22 17:02:30+00:00,0,%,00158D000192D255
2020-10-22 17:17:30+00:00,0,%,00158D000192D255
2020-10-22 17:32:30+00:00,0,%,00158D000192D255
2020-10-22 17:47:30+00:00,0,%,00158D000192D255
2020-10-22 18:02:30+00:00,0,%,00158D000192D255
2020-10-22 18:17:30+00:00,0,%,00158D000192D255
2020-10-22 18:32:30+00:00,0,%,00158D000192D255
2020-10-22 18:47:30+00:00,0,%,00158D000192D255
2020-10-22 19:02:30+00:00,0,%,00158D000192D255
2020-10-22 19:17:30+00:00,0,%,00158D000192D255
2020-10-22 19:32:30+00:00,0,%,00158D000192D255
2020-10-22 19:47:30+00:00,0,%,00158D000192D255
2020-10-22 20:02:30+00:00,0,%,00158D000192D255
2020-10-22 20:17:30+00:00,0,%,00158D000192D255
2020-10-22 20:26:35+00:00,0,%,00158D000192D255
2020-10-22 20:41:35+00:00,0,%,00158D000192D255
2020-10-22 20:56:35+00:00,0,%,00158D000192D255
2020-10-22 21:11:35+00:00,0,%,00158D000192D255
2020-10-22 21:26:35+00:00,0,%,00158D000192D255
2020-10-22 21:41:35+00:00,0,%,00158D000192D255
2020-10-22 21:56:35+00:00,0,%,00158D000192D255
2020-10-22 22:11:35+00:00,0,%,00158D000192D255
2020-10-22 22:26:35+00:00,0,%,00158D000192D255
2020-10-22 22:41:35+00:00,0,%,00158D000192D255
2020-10-22 22:56:35+00:00,0,%,00158D000192D255
2020-10-22 23:11:35+00:00,0,%,00158D000192D255
2020-10-22 23:26:35+00:00,0,%,00158D000192D255
2020-10-22 23:41:35+00:00,0,%,00158D000192D255
2020-10-22 23:56:35+00:00,0,%,00158D000192D255
2020-10-23 00:11:35+00:00,0,%,00158D000192D255
2020-10-23 00:26:35+00:00,0,%,00158D000192D255
2020-10-23 00:41:35+00:00,0,%,00158D000192D255
2020-10-23 00:56:35+00:00,0,%,00158D000192D255
2020-10-23 01:11:35+00:00,0,%,00158D000192D255
2020-10-23 01:26:35+00:00,0,%,00158D000192D255
2020-10-23 01:41:35+00:00,0,%,00158D000192D255
2020-10-23 01:56:35+00:00,0,%,00158D000192D255
2020-10-23 02:11:35+00:00,0,%,00158D000192D255
2020-10-23 02:26:35+00:00,0,%,00158D000192D255
2020-10-23 02:41:35+00:00,0,%,00158D000192D255
2020-10-23 02:56:35+00:00,0,%,00158D000192D255
2020-10-23 03:11:35+00:00,0,%,00158D000192D255
2020-10-23 03:26:35+00:00,0,%,00158D000192D255
2020-10-23 03:41:35+00:00,0,%,00158D000192D255
2020-10-23 03:56:35+00:00,0,%,00158D000192D255
2020-10-23 04:11:36+00:00,0,%,00158D000192D255
2020-10-23 04:26:36+00:00,0,%,00158D000192D255
2020-10-23 04:41:36+00:00,0,%,00158D000192D255
2020-10-23 04:56:36+00:00,0,%,00158D000192D255
2020-10-23 05:09:55+00:00,49,%,00158D000192D255
2020-10-23 05:11:36+00:00,49,%,00158D000192D255
2020-10-23 05:13:58+00:00,45,%,00158D000192D255
2020-10-23 05:19:59+00:00,41,%,00158D000192D255
2020-10-23 05:24:04+00:00,36,%,00158D000192D255
2020-10-23 05:26:36+00:00,36,%,00158D000192D255
2020-10-23 05:32:10+00:00,32,%,00158D000192D255
2020-10-23 05:38:11+00:00,27,%,00158D000192D255
2020-10-23 05:41:36+00:00,27,%,00158D000192D255
2020-10-23 05:56:36+00:00,27,%,00158D000192D255
2020-10-23 05:58:18+00:00,23,%,00158D000192D255
2020-10-23 05:58:24+00:00,21,%,00158D000192D255
2020-10-23 06:02:19+00:00,17,%,00158D000192D255
2020-10-23 06:11:36+00:00,17,%,00158D000192D255
2020-10-23 06:23:05+00:00,17,%,00158D000192D255
2020-10-23 06:38:05+00:00,17,%,00158D000192D255
2020-10-23 06:42:38+00:00,23,%,00158D000192D255
2020-10-23 06:53:05+00:00,23,%,00158D000192D255
2020-10-23 07:08:05+00:00,23,%,00158D000192D255
2020-10-23 07:10:53+00:00,18,%,00158D000192D255
2020-10-23 07:23:05+00:00,18,%,00158D000192D255
2020-10-23 07:38:05+00:00,18,%,00158D000192D255
2020-10-23 07:49:14+00:00,24,%,00158D000192D255
2020-10-23 07:53:05+00:00,24,%,00158D000192D255
2020-10-23 07:59:18+00:00,20,%,00158D000192D255
2020-10-23 08:08:05+00:00,20,%,00158D000192D255
2020-10-23 08:23:05+00:00,20,%,00158D000192D255
2020-10-23 08:38:05+00:00,20,%,00158D000192D255
2020-10-23 08:53:05+00:00,20,%,00158D000192D255
2020-10-23 08:53:41+00:00,26,%,00158D000192D255
2020-10-23 09:03:49+00:00,22,%,00158D000192D255
2020-10-23 09:08:05+00:00,22,%,00158D000192D255
2020-10-23 09:23:05+00:00,22,%,00158D000192D255
2020-10-23 09:27:59+00:00,18,%,00158D000192D255
2020-10-23 09:38:05+00:00,18,%,00158D000192D255
2020-10-23 09:52:12+00:00,22,%,00158D000192D255
2020-10-23 09:53:05+00:00,22,%,00158D000192D255
2020-10-23 10:08:05+00:00,22,%,00158D000192D255
2020-10-23 10:23:05+00:00,22,%,00158D000192D255
2020-10-23 10:38:05+00:00,22,%,00158D000192D255
2020-10-23 10:53:05+00:00,22,%,00158D000192D255
2020-10-23 11:08:05+00:00,22,%,00158D000192D255
2020-10-23 11:23:05+00:00,22,%,00158D000192D255
2020-10-23 11:38:05+00:00,22,%,00158D000192D255
2020-10-23 11:53:05+00:00,22,%,00158D000192D255
2020-10-23 12:08:05+00:00,22,%,00158D000192D255
2020-10-23 12:23:05+00:00,22,%,00158D000192D255
2020-10-23 12:38:05+00:00,22,%,00158D000192D255
2020-10-23 12:53:05+00:00,22,%,00158D000192D255
2020-10-23 13:08:05+00:00,22,%,00158D000192D255
2020-10-23 13:23:05+00:00,22,%,00158D000192D255
2020-10-23 13:38:05+00:00,22,%,00158D000192D255
2020-10-23 13:53:06+00:00,22,%,00158D000192D255
2020-10-23 14:08:06+00:00,22,%,00158D000192D255
2020-10-23 14:23:06+00:00,22,%,00158D000192D255
2020-10-23 14:24:21+00:00,28,%,00158D000192D255
2020-10-23 14:26:23+00:00,24,%,00158D000192D255
2020-10-23 14:38:06+00:00,24,%,00158D000192D255
2020-10-23 14:38:29+00:00,20,%,00158D000192D255
2020-10-23 14:52:36+00:00,16,%,00158D000192D255
2020-10-23 14:53:06+00:00,16,%,00158D000192D255
2020-10-23 15:08:06+00:00,16,%,00158D000192D255
2020-10-23 15:20:49+00:00,22,%,00158D000192D255
2020-10-23 15:23:06+00:00,22,%,00158D000192D255
2020-10-23 15:30:20+00:00,0,%,00158D000192D255
2020-10-23 15:38:06+00:00,0,%,00158D000192D255
2020-10-23 15:53:06+00:00,0,%,00158D000192D255
2020-10-23 16:08:06+00:00,0,%,00158D000192D255
2020-10-23 16:23:06+00:00,0,%,00158D000192D255
2020-10-23 16:38:06+00:00,0,%,00158D000192D255
2020-10-23 16:53:06+00:00,0,%,00158D000192D255
2020-10-23 17:08:06+00:00,0,%,00158D000192D255
2020-10-23 17:23:06+00:00,0,%,00158D000192D255
2020-10-23 17:38:06+00:00,0,%,00158D000192D255
2020-10-23 17:53:06+00:00,0,%,00158D000192D255
2020-10-23 18:08:06+00:00,0,%,00158D000192D255
2020-10-23 18:23:06+00:00,0,%,00158D000192D255
2020-10-23 18:38:06+00:00,0,%,00158D000192D255
2020-10-23 18:53:06+00:00,0,%,00158D000192D255
2020-10-23 19:08:06+00:00,0,%,00158D000192D255
2020-10-23 19:23:06+00:00,0,%,00158D000192D255
2020-10-23 19:38:06+00:00,0,%,00158D000192D255
2020-10-23 19:53:06+00:00,0,%,00158D000192D255
2020-10-23 20:08:06+00:00,0,%,00158D000192D255
2020-10-23 20:23:06+00:00,0,%,00158D000192D255
2020-10-23 20:38:06+00:00,0,%,00158D000192D255
2020-10-23 20:53:06+00:00,0,%,00158D000192D255
2020-10-23 21:08:06+00:00,0,%,00158D000192D255
2020-10-23 21:23:06+00:00,0,%,00158D000192D255
2020-10-23 21:38:06+00:00,0,%,00158D000192D255
2020-10-23 21:53:06+00:00,0,%,00158D000192D255
2020-10-23 22:08:06+00:00,0,%,00158D000192D255
2020-10-23 22:23:06+00:00,0,%,00158D000192D255
2020-10-23 22:38:06+00:00,0,%,00158D000192D255
2020-10-23 22:53:06+00:00,0,%,00158D000192D255
2020-10-23 23:08:06+00:00,0,%,00158D000192D255
2020-10-23 23:23:06+00:00,0,%,00158D000192D255
2020-10-23 23:38:06+00:00,0,%,00158D000192D255
2020-10-23 23:53:06+00:00,0,%,00158D000192D255
2020-10-24 00:08:06+00:00,0,%,00158D000192D255
2020-10-24 00:23:06+00:00,0,%,00158D000192D255
2020-10-24 00:38:06+00:00,0,%,00158D000192D255
2020-10-24 00:53:06+00:00,0,%,00158D000192D255
2020-10-24 01:08:06+00:00,0,%,00158D000192D255
2020-10-24 01:23:06+00:00,0,%,00158D000192D255
2020-10-24 01:38:06+00:00,0,%,00158D000192D255
2020-10-24 01:53:06+00:00,0,%,00158D000192D255
2020-10-24 02:08:06+00:00,0,%,00158D000192D255
2020-10-24 02:23:06+00:00,0,%,00158D000192D255
2020-10-24 02:38:06+00:00,0,%,00158D000192D255
2020-10-24 02:53:06+00:00,0,%,00158D000192D255
2020-10-24 03:08:06+00:00,0,%,00158D000192D255
2020-10-24 03:23:06+00:00,0,%,00158D000192D255
2020-10-24 03:38:06+00:00,0,%,00158D000192D255
2020-10-24 03:53:06+00:00,0,%,00158D000192D255
2020-10-24 04:08:06+00:00,0,%,00158D000192D255
2020-10-24 04:23:06+00:00,0,%,00158D000192D255
2020-10-24 04:38:06+00:00,0,%,00158D000192D255
2020-10-24 04:53:06+00:00,0,%,00158D000192D255
2020-10-24 05:08:06+00:00,0,%,00158D000192D255
2020-10-24 05:23:06+00:00,0,%,00158D000192D255
2020-10-24 05:38:06+00:00,0,%,00158D000192D255
2020-10-24 05:53:06+00:00,0,%,00158D000192D255
2020-10-24 06:08:06+00:00,0,%,00158D000192D255
2020-10-24 06:23:06+00:00,0,%,00158D000192D255
2020-10-24 06:38:06+00:00,0,%,00158D000192D255
2020-10-24 06:53:06+00:00,0,%,00158D000192D255
2020-10-24 07:08:06+00:00,0,%,00158D000192D255
2020-10-24 07:23:06+00:00,0,%,00158D000192D255
2020-10-24 07:38:06+00:00,0,%,00158D000192D255
2020-10-24 07:53:06+00:00,0,%,00158D000192D255
2020-10-24 08:08:06+00:00,0,%,00158D000192D255
2020-10-24 08:23:06+00:00,0,%,00158D000192D255
2020-10-24 08:38:06+00:00,0,%,00158D000192D255
2020-10-24 08:53:06+00:00,0,%,00158D000192D255
2020-10-24 09:08:06+00:00,0,%,00158D000192D255
2020-10-24 09:23:06+00:00,0,%,00158D000192D255
2020-10-24 09:38:06+00:00,0,%,00158D000192D255
2020-10-24 09:53:06+00:00,0,%,00158D000192D255
2020-10-24 10:08:06+00:00,0,%,00158D000192D255
2020-10-24 10:23:06+00:00,0,%,00158D000192D255
2020-10-24 10:38:06+00:00,0,%,00158D000192D255
2020-10-24 10:53:06+00:00,0,%,00158D000192D255
2020-10-24 11:08:06+00:00,0,%,00158D000192D255
2020-10-24 11:23:06+00:00,0,%,00158D000192D255
2020-10-24 11:38:06+00:00,0,%,00158D000192D255
2020-10-24 11:53:06+00:00,0,%,00158D000192D255
2020-10-24 12:08:06+00:00,0,%,00158D000192D255
2020-10-24 12:23:06+00:00,0,%,00158D000192D255
2020-10-24 12:38:06+00:00,0,%,00158D000192D255
2020-10-24 12:53:06+00:00,0,%,00158D000192D255
2020-10-24 13:08:06+00:00,0,%,00158D000192D255
2020-10-24 13:23:07+00:00,0,%,00158D000192D255
2020-10-24 13:38:07+00:00,0,%,00158D000192D255
2020-10-24 13:53:07+00:00,0,%,00158D000192D255
2020-10-24 14:08:07+00:00,0,%,00158D000192D255
2020-10-24 14:23:07+00:00,0,%,00158D000192D255
2020-10-24 14:38:07+00:00,0,%,00158D000192D255
2020-10-24 14:53:07+00:00,0,%,00158D000192D255
2020-10-24 15:08:07+00:00,0,%,00158D000192D255
2020-10-24 15:23:07+00:00,0,%,00158D000192D255
2020-10-24 15:38:07+00:00,0,%,00158D000192D255
2020-10-24 15:53:07+00:00,0,%,00158D000192D255
2020-10-24 16:08:07+00:00,0,%,00158D000192D255
2020-10-24 16:23:07+00:00,0,%,00158D000192D255
2020-10-24 16:38:07+00:00,0,%,00158D000192D255
2020-10-24 16:53:07+00:00,0,%,00158D000192D255
2020-10-24 17:08:07+00:00,0,%,00158D000192D255
2020-10-24 17:23:07+00:00,0,%,00158D000192D255
2020-10-24 17:38:07+00:00,0,%,00158D000192D255
2020-10-24 17:53:07+00:00,0,%,00158D000192D255
2020-10-24 18:08:07+00:00,0,%,00158D000192D255
2020-10-24 18:23:07+00:00,0,%,00158D000192D255
2020-10-24 18:38:07+00:00,0,%,00158D000192D255
2020-10-24 18:53:07+00:00,0,%,00158D000192D255
2020-10-24 19:08:07+00:00,0,%,00158D000192D255
2020-10-24 19:23:07+00:00,0,%,00158D000192D255
2020-10-24 19:38:07+00:00,0,%,00158D000192D255
2020-10-24 19:53:07+00:00,0,%,00158D000192D255
2020-10-24 20:08:07+00:00,0,%,00158D000192D255
2020-10-24 20:23:07+00:00,0,%,00158D000192D255
2020-10-24 20:38:07+00:00,0,%,00158D000192D255
2020-10-24 20:53:07+00:00,0,%,00158D000192D255
2020-10-24 21:08:07+00:00,0,%,00158D000192D255
2020-10-24 21:23:08+00:00,0,%,00158D000192D255
2020-10-24 21:38:08+00:00,0,%,00158D000192D255
2020-10-24 21:53:08+00:00,0,%,00158D000192D255
2020-10-24 22:08:08+00:00,0,%,00158D000192D255
2020-10-24 22:23:08+00:00,0,%,00158D000192D255
2020-10-24 22:38:08+00:00,0,%,00158D000192D255
2020-10-24 22:53:08+00:00,0,%,00158D000192D255
2020-10-24 23:08:08+00:00,0,%,00158D000192D255
2020-10-24 23:23:08+00:00,0,%,00158D000192D255
2020-10-24 23:34:15+00:00,5,%,00158D000192D255
2020-10-24 23:38:08+00:00,5,%,00158D000192D255
2020-10-24 23:53:08+00:00,5,%,00158D000192D255
2020-10-25 00:08:08+00:00,5,%,00158D000192D255
2020-10-25 00:23:08+00:00,5,%,00158D000192D255
2020-10-25 00:38:08+00:00,5,%,00158D000192D255
2020-10-25 00:53:08+00:00,5,%,00158D000192D255
2020-10-25 01:04:56+00:00,9,%,00158D000192D255
2020-10-25 01:08:08+00:00,9,%,00158D000192D255
2020-10-25 01:23:08+00:00,9,%,00158D000192D255
2020-10-25 01:38:08+00:00,9,%,00158D000192D255
2020-10-25 01:53:08+00:00,9,%,00158D000192D255
2020-10-25 02:07:26+00:00,13,%,00158D000192D255
2020-10-25 02:08:08+00:00,13,%,00158D000192D255
2020-10-25 02:23:08+00:00,13,%,00158D000192D255
2020-10-25 02:38:08+00:00,13,%,00158D000192D255
2020-10-25 02:53:08+00:00,13,%,00158D000192D255
2020-10-25 03:08:08+00:00,13,%,00158D000192D255
2020-10-25 03:09:59+00:00,17,%,00158D000192D255
2020-10-25 03:23:08+00:00,17,%,00158D000192D255
2020-10-25 03:38:08+00:00,17,%,00158D000192D255
2020-10-25 03:53:08+00:00,17,%,00158D000192D255
2020-10-25 04:00:24+00:00,21,%,00158D000192D255
2020-10-25 04:08:08+00:00,21,%,00158D000192D255
2020-10-25 04:23:08+00:00,21,%,00158D000192D255
2020-10-25 04:38:08+00:00,21,%,00158D000192D255
2020-10-25 04:44:41+00:00,26,%,00158D000192D255
2020-10-25 04:46:43+00:00,21,%,00158D000192D255
2020-10-25 04:52:46+00:00,26,%,00158D000192D255
2020-10-25 04:53:08+00:00,26,%,00158D000192D255
2020-10-25 04:54:47+00:00,22,%,00158D000192D255
2020-10-25 05:00:49+00:00,26,%,00158D000192D255
2020-10-25 05:08:08+00:00,26,%,00158D000192D255
2020-10-25 05:23:08+00:00,26,%,00158D000192D255
2020-10-25 05:38:08+00:00,26,%,00158D000192D255
2020-10-25 05:53:08+00:00,26,%,00158D000192D255
2020-10-25 06:03:22+00:00,22,%,00158D000192D255
2020-10-25 06:08:08+00:00,22,%,00158D000192D255
2020-10-25 06:19:31+00:00,18,%,00158D000192D255
2020-10-25 06:23:08+00:00,18,%,00158D000192D255
2020-10-25 06:27:33+00:00,15,%,00158D000192D255
2020-10-25 06:35:38+00:00,11,%,00158D000192D255
2020-10-25 06:38:08+00:00,11,%,00158D000192D255
2020-10-25 06:43:39+00:00,7,%,00158D000192D255
2020-10-25 06:49:46+00:00,4,%,00158D000192D255
2020-10-25 06:53:08+00:00,4,%,00158D000192D255
2020-10-25 06:57:48+00:00,0,%,00158D000192D255
2020-10-25 07:08:08+00:00,0,%,00158D000192D255
